timestamp,gpu_index,utilization_gpu,utilization_mem,memory_used_mb,power_w,temperature_c
2025/12/14 03:01:22.878, 0, 88, 26, 26093, 159.68, 64
2025/12/14 03:01:27.878, 0, 89, 34, 26093, 128.91, 65
2025/12/14 03:01:32.878, 0, 90, 34, 26093, 249.39, 65
2025/12/14 03:01:37.879, 0, 81, 31, 26093, 131.77, 64
2025/12/14 03:01:42.879, 0, 89, 35, 26093, 143.33, 64
2025/12/14 03:01:47.880, 0, 85, 23, 26093, 179.63, 65
2025/12/14 03:01:52.880, 0, 89, 34, 26093, 300.14, 65
2025/12/14 03:01:57.881, 0, 75, 20, 26093, 134.74, 64
2025/12/14 03:02:02.881, 0, 77, 29, 26093, 217.99, 65
2025/12/14 03:02:07.882, 0, 93, 35, 26093, 261.29, 65
2025/12/14 03:02:12.882, 0, 89, 30, 26093, 184.77, 63
2025/12/14 03:02:17.883, 0, 89, 37, 26093, 204.29, 66
2025/12/14 03:02:22.883, 0, 76, 21, 26095, 301.20, 64
2025/12/14 03:02:27.884, 0, 81, 31, 26093, 273.61, 65
2025/12/14 03:02:32.884, 0, 89, 34, 26093, 127.06, 64
2025/12/14 03:02:37.885, 0, 87, 24, 26093, 191.08, 65
2025/12/14 03:02:42.885, 0, 79, 31, 26093, 169.33, 63
2025/12/14 03:02:47.885, 0, 88, 26, 26093, 204.38, 65
2025/12/14 03:02:52.886, 0, 79, 30, 26093, 269.98, 66
2025/12/14 03:02:57.886, 0, 89, 32, 26093, 280.91, 65
2025/12/14 03:03:02.887, 0, 77, 28, 26093, 133.66, 63
2025/12/14 03:03:07.887, 0, 92, 35, 26093, 94.46, 64
2025/12/14 03:03:12.888, 0, 89, 28, 26093, 91.25, 65
2025/12/14 03:03:17.888, 0, 79, 24, 26093, 202.13, 65
2025/12/14 03:03:22.889, 0, 74, 29, 26093, 185.11, 65
2025/12/14 03:03:27.889, 0, 76, 20, 26093, 293.97, 64
2025/12/14 03:03:32.890, 0, 74, 23, 26093, 133.52, 64
2025/12/14 03:03:37.890, 0, 78, 31, 26093, 205.44, 65
2025/12/14 03:03:42.891, 0, 89, 27, 26093, 230.12, 64
2025/12/14 03:03:47.891, 0, 71, 26, 26093, 129.94, 66
2025/12/14 03:03:52.892, 0, 90, 37, 26093, 169.96, 64
2025/12/14 03:03:57.892, 0, 85, 22, 26093, 176.69, 64
2025/12/14 03:04:02.892, 0, 88, 23, 26093, 180.43, 65
2025/12/14 03:04:07.893, 0, 89, 36, 26093, 204.17, 66
2025/12/14 03:04:12.893, 0, 88, 34, 26093, 228.11, 64
2025/12/14 03:04:17.894, 0, 89, 30, 26093, 181.63, 65
2025/12/14 03:04:22.894, 0, 85, 23, 26093, 109.06, 65
2025/12/14 03:04:27.895, 0, 76, 19, 26093, 157.99, 65
2025/12/14 03:04:32.895, 0, 88, 35, 26093, 249.53, 64
2025/12/14 03:04:37.896, 0, 78, 29, 26093, 271.08, 65
2025/12/14 03:04:42.896, 0, 89, 34, 26093, 251.36, 65
2025/12/14 03:04:47.897, 0, 77, 19, 26093, 178.25, 66
2025/12/14 03:04:52.897, 0, 83, 33, 26093, 133.06, 64
2025/12/14 03:04:57.898, 0, 80, 24, 26093, 125.43, 65
2025/12/14 03:05:02.898, 0, 72, 19, 26093, 194.74, 64
2025/12/14 03:05:07.899, 0, 82, 32, 26093, 129.85, 65
2025/12/14 03:05:12.899, 0, 89, 28, 26093, 137.83, 64
2025/12/14 03:05:17.900, 0, 79, 21, 26093, 265.42, 66
2025/12/14 03:05:22.900, 0, 89, 32, 26093, 206.49, 66
2025/12/14 03:05:27.901, 0, 80, 29, 26093, 152.60, 65
2025/12/14 03:05:32.901, 0, 85, 28, 26093, 184.71, 66
2025/12/14 03:05:37.902, 0, 75, 20, 26093, 237.05, 64
2025/12/14 03:05:42.902, 0, 71, 29, 26093, 145.53, 65
2025/12/14 03:05:47.903, 0, 90, 32, 26093, 212.21, 66
2025/12/14 03:05:52.903, 0, 89, 30, 26093, 243.87, 65
2025/12/14 03:05:57.904, 0, 82, 22, 26093, 110.00, 65
2025/12/14 03:06:02.904, 0, 76, 28, 26093, 129.52, 66
2025/12/14 03:06:07.905, 0, 92, 35, 26093, 291.18, 65
2025/12/14 03:06:12.905, 0, 89, 28, 26093, 119.79, 65
2025/12/14 03:06:17.906, 0, 89, 37, 26093, 271.34, 66
2025/12/14 03:06:22.906, 0, 75, 20, 26093, 181.48, 66
2025/12/14 03:06:27.907, 0, 82, 22, 26093, 221.44, 66
2025/12/14 03:06:32.907, 0, 69, 26, 26093, 209.84, 65
2025/12/14 03:06:37.908, 0, 58, 13, 26093, 172.91, 65
